count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max,rango
1784.0,-0.000146948215293102,0.015891059673967978,-0.0938997811815503,-0.04202269015074008,-0.022926119216203442,-0.008968550646316175,-0.0008079363529679,0.008450340055590526,0.023874030681090796,0.04306954503921023,0.1112489459221819,0.20514872710373222
1875.0,-0.00013042925295678775,0.013825760644782945,-0.0717351990188371,-0.03661644860847281,-0.02214552431051713,-0.00862133950639055,-0.0004648728098889,0.008549921246009048,0.02216567456436661,0.034743708667168194,0.0570523786163248,0.1287875776351619
1784.0,0.0007369792097163761,0.030030440736903363,-0.4715712317645314,-0.06763704486843222,-0.039146902226246436,-0.012222832806078275,0.0016860029463918,0.016191838428733375,0.03953767221069036,0.06284751790404361,0.2869773299248355,0.7585485616893669
1784.0,0.0004460608312301283,0.02347586544373273,-0.236610933768389,-0.05823214698515599,-0.035116648674698624,-0.01173204122156955,0.0008165368024492499,0.012910243017577575,0.035611245124133245,0.0549899951751862,0.2065545670607957,0.4431655008291847
1875.0,-0.00014309715934430835,0.012884175161884611,-0.0588405964860764,-0.036592117592659526,-0.02091865243207882,-0.0074072124649425,0.0001810176350948,0.007451823567492201,0.019179375743487458,0.032342582824088556,0.0665466009808559,0.1253871974669323
1784.0,-0.0012340165551516197,0.031067182629823876,-0.167265319216367,-0.09022326025404148,-0.048651482733853814,-0.01800886332793045,-0.0006891939685833,0.015534038786795601,0.04550268231988103,0.0757631309263297,0.168470424019015,0.335735743235382
1784.0,-0.0005500399325726474,0.01689130209380696,-0.0593234674175243,-0.04181474001475579,-0.02793798447784969,-0.011137135040968676,-0.0009156253001674,0.0096558526966013,0.026836498069926665,0.04228679074272627,0.0887003012430878,0.1480237686606121
1784.0,-0.0006310404698194948,0.029457507478323895,-0.2615868347606091,-0.0712678135121724,-0.044564271361344505,-0.017213961933542778,-0.0001394577457408,0.0154791470803438,0.04337658089889053,0.07538045103713387,0.1856811927441116,0.4472680275047207
1875.0,-5.358897400155268e-05,0.014116097374545567,-0.0680980369489879,-0.03375853489221208,-0.02118194268705314,-0.0088755574965779,-0.0002301154974139,0.0084293718285874,0.02180905730382286,0.03453326181818723,0.0957158656842769,0.16381390263326479
1784.0,-0.00013056432242250802,0.01418623829557318,-0.0769515880261198,-0.03536832624485557,-0.02169250863369641,-0.008070154629340026,7.636404623769999e-05,0.007683230924525801,0.02201788093122223,0.03425321383705754,0.1040418693333845,0.18099345735950428
1875.0,4.904170559661451e-06,0.014029142769536065,-0.0579141850330507,-0.03571463131573693,-0.02241390890961057,-0.008683266228253151,0.0003187334761777,0.00842261255497085,0.020948596620431074,0.03529420963809097,0.0765368169953926,0.1344510020284433
1784.0,-0.00010543518046941782,0.03849018889239853,-0.2565015813252085,-0.10392699392785844,-0.06013250464947545,-0.020731431922945076,0.0010214697427161,0.020238192538598876,0.05889367685850906,0.0996282858411475,0.2067675263631066,0.4632691076883151
1784.0,-0.00026175256583079733,0.030374176985365396,-0.187138750302416,-0.07750780203054161,-0.04523459401055999,-0.01701831556412395,-1.91738032225e-06,0.0166504336180878,0.0425456979924317,0.07459793824819974,0.2641338568112855,0.4512726071137015
1784.0,-0.0002646339115557559,0.03275238466923842,-0.2257048185958832,-0.09751159573356004,-0.052015164132398095,-0.017158306590491848,-2.13205542505e-05,0.018379176968258627,0.05099556667709162,0.08128820919289464,0.1891868774049614,0.41489169600084463
1875.0,-0.00020033542013519128,0.015160570806939975,-0.0715335073497429,-0.04207124855705839,-0.02417329810447439,-0.0090060302233518,0.0003579418382736,0.00849175224189115,0.02368974174530181,0.03705180249572606,0.0721138724735653,0.1436473798233082
1875.0,0.00018766709764534822,0.012147391364139018,-0.0481764611022122,-0.03195222440741007,-0.02035928031090549,-0.006776137181852351,0.0001792115375053,0.00742829572058055,0.01943491352114907,0.02931905289642995,0.0711744456791788,0.119350906781391
1784.0,0.00025373092388209146,0.017340373044844898,-0.1270110730088406,-0.04272933133276676,-0.026876764466900915,-0.009477514036284475,0.00054860863109625,0.0105891672826562,0.025607843362684422,0.040565364958472634,0.1312278771701683,0.2582389501790089
1784.0,0.000596123434640263,0.020651437776606215,-0.1523527232757386,-0.05411243679215124,-0.032267160846682116,-0.011066994837535399,0.00122193091356815,0.012281293348996126,0.03296523101141812,0.05375908167820514,0.0967096310142906,0.2490623542900292
1784.0,0.00010447620161434893,0.022564168904463954,-0.1586471740729849,-0.05086963164046912,-0.0316878565634476,-0.0126294947477347,-0.00023957432220024998,0.011730724756990175,0.033331977803980076,0.058315950764313125,0.2310384895042662,0.3896856635772511
1784.0,-0.0010912488490914928,0.02811502261349129,-0.210154304556036,-0.06638202032681857,-0.04290492166939872,-0.016943979646893752,-0.0009650020012715,0.014991409990708025,0.039930570352512115,0.06966106961000974,0.1907224033143411,0.4008767078703771
1784.0,0.00026092854539291286,0.02826377172316845,-0.3869552831894254,-0.06265659489972634,-0.04200008883651165,-0.014202590518656924,-0.00031783503504945003,0.014669664911190724,0.04208606073445216,0.07441685727641006,0.1575420891327092,0.5444973723221346
1784.0,-0.0008663263526152382,0.024112507487003724,-0.1794082469905167,-0.06329395595359306,-0.036037680215277666,-0.014922906870535449,-0.0013491291327984499,0.012369897586981076,0.03696137619376524,0.06125072156728749,0.1477015213136054,0.3271097683041221
1875.0,1.7288136678899834e-05,0.015549317524502995,-0.077589985725441,-0.03684755726501837,-0.02478493200898434,-0.0098605469346292,-0.000132582637773,0.00998941992599725,0.02442481782782028,0.034368581766500504,0.0969015440744167,0.17449152979985771
1875.0,0.000275622851527916,0.013608294624913381,-0.0783738101524587,-0.033536584866360665,-0.02115216464908511,-0.0074112971149399,-2.87216779978e-05,0.00793890038465555,0.021688807798817572,0.03613803597606568,0.0654936186474316,0.14386742879989028
1784.0,2.866829812100327e-05,0.01357039922631775,-0.0719812961514612,-0.033112032501916695,-0.020386598176404876,-0.00807352922220135,-0.0005389107065316,0.007827034892777475,0.02182700014032152,0.03637120464635246,0.0629197251678872,0.1349010213193484
1875.0,-3.532861354887178e-05,0.014211025979224934,-0.07305617596798,-0.037740554068094345,-0.022728003597136778,-0.00826321006432805,0.0004984095243542,0.00838565761961645,0.020985508233115877,0.035413801273075515,0.0769248755942641,0.14998105156224412
1784.0,9.370303527101236e-05,0.037202071344291106,-0.7317340422337639,-0.0822872555805788,-0.048210932660481036,-0.016513023633939625,0.0006505690574008501,0.016010036943509477,0.048424278803797245,0.10073707295697988,0.2808662637082871,1.012600305942051
1875.0,0.00029432769167034854,0.012634665652972697,-0.0913402564423519,-0.03550837174827788,-0.02010889646712399,-0.0068720200977348,0.0001934654196017,0.007808403611909,0.018973398510583248,0.03091066846442522,0.0850179890406758,0.1763582454830277
1784.0,-0.0002034917520214735,0.018473746386370993,-0.1421445463655104,-0.0469838297377964,-0.02656135245319189,-0.0099641196186388,-0.0008114798043798,0.0092611469452939,0.02764062845449158,0.05671067687246392,0.151073496066979,0.2932180424324894
1784.0,-0.00021909702954511987,0.015111135350560643,-0.1201964726770941,-0.03799968912304798,-0.02331513554237397,-0.0085689685372289,-0.00024004386439135,0.008078439842034449,0.023236879389350543,0.035275351672283996,0.0950434846126132,0.2152399572897073
1875.0,-0.00022858965088453582,0.013677812173879596,-0.0743901272398715,-0.0350939314248487,-0.0219783143633529,-0.008073583876174,-0.00026576807087,0.0079609860152315,0.021639387954927706,0.036131064199237097,0.0600440220351978,0.1344341492750693
1784.0,-0.00046107490017305796,0.018622253382230176,-0.112835771717611,-0.04948945326212989,-0.02956880497823157,-0.011427032415455774,-0.0005195641378166499,0.010225936936799351,0.028034187046666822,0.04740597681357711,0.0957430176232215,0.20857878934083252
1875.0,-0.0001435701261260218,0.016452341540514937,-0.0662483215489252,-0.043212425328240885,-0.02629829338368988,-0.010064984924002,0.0005333038063639,0.009894609896858,0.02647752120959999,0.03862832127190439,0.0776734957386302,0.14392181728755538
1784.0,-0.0004975301576317339,0.026445404830966242,-0.2113190569093069,-0.06819366395189934,-0.039778486187263214,-0.01538488068611155,-4.3096486386142397e-05,0.01350738295897785,0.03869651347407259,0.0586726009015181,0.1837531364697842,0.3950721933790911
1784.0,-0.000300918659421517,0.034914379825334435,-0.1906669032876567,-0.08208468701495217,-0.05186830113084563,-0.018840667491805775,0.00021123822717294998,0.017559532121443323,0.05265378356254199,0.09013359378074773,0.4658404040467415,0.6565073073343982
1784.0,0.0007969911056254852,0.029256503311292387,-0.3193551102729468,-0.07963513930452783,-0.04198133547233032,-0.014102349415129825,0.0014118823195347,0.016879660626686402,0.04223874699808426,0.06928745316534922,0.1595250852525861,0.47888019552553285
1875.0,0.00012588928226077783,0.01576124586482261,-0.0627641406658454,-0.038917184760703966,-0.02504552206730467,-0.00996989407418735,0.0001081176106595,0.01004974423508205,0.024858300782671247,0.03961184855142511,0.0625463117510911,0.1253104524169365
1875.0,0.0001701370959805674,0.013383325129713122,-0.0743921497846198,-0.03382025912838557,-0.01981031993744623,-0.0075091209408659505,-0.0002254228121679,0.00762395203434355,0.021742263283732906,0.03528545984867281,0.0630758610278418,0.1374680108124616
1875.0,0.00023138031573312148,0.015883218805296116,-0.0673346537413938,-0.038677495833594325,-0.02503259433829191,-0.0096658246805628,2.46787248248e-05,0.0101351296629162,0.0255638959872399,0.04019963103946504,0.066083019995988,0.13341767373738178
1784.0,-0.00036723512757936053,0.02378076254796319,-0.1398749658711024,-0.0626331421333413,-0.037149659868864385,-0.013929256255826401,-0.00030773259098385,0.012890456385844577,0.03549413811267968,0.06133923635775519,0.1517101346400532,0.2915851005111556
1875.0,-3.168033647661463e-05,0.01487337923964847,-0.0762673534943582,-0.039777457957636694,-0.02291204916647478,-0.008773550680222099,-0.0003066301235599,0.0084994649852943,0.023362885290140887,0.03861860310460628,0.0699684780185838,0.146235831512942
1784.0,-2.9262432699138234e-05,0.025512471966569854,-0.2909730716649867,-0.06514416607886722,-0.03660584880347352,-0.012539945777251624,-0.00022815566000535,0.01348494829084585,0.03578757650952224,0.06246086163105958,0.1926242060836691,0.4835972777486558
1784.0,0.0005311830566360938,0.024983471149736338,-0.1534803720481385,-0.06622777877729374,-0.038493189746822885,-0.012930364525224626,0.00035823360679665005,0.014094162636834174,0.03932377881892567,0.06463236205006503,0.1652456921820956,0.3187260642302341
1784.0,-0.0002445801582308666,0.022269779899879594,-0.1574235887675584,-0.05596083689362972,-0.031887193456813796,-0.011980787983586476,-0.00096580371949745,0.011141958909405825,0.03375493458676053,0.05301807863051758,0.2260978764911729,0.3835214652587313
1784.0,5.157745768079846e-05,0.01611563636497694,-0.0917835811843476,-0.0459881988537725,-0.02662865192567394,-0.00910276708307025,0.000506578692319,0.00965689246950765,0.024188969130787098,0.04091657078101784,0.08746794987458,0.1792515310589276
1784.0,-0.0008675389372460135,0.03673526291782611,-0.3130123650625702,-0.08164261314540402,-0.04181349550181792,-0.016517945571383048,-0.0020581431809009003,0.012752308608069075,0.0426348828066513,0.07855998249483893,0.7542353588333532,1.0672477238959235
1784.0,0.0006885381976178348,0.017929616989150753,-0.1183234355183774,-0.04765349227157319,-0.026653510907251998,-0.009347124954621651,0.00086904088573475,0.0117152902766266,0.027109906509009636,0.041628431975893394,0.1047182181112346,0.223041653629612
1784.0,-0.0007750139003383567,0.023664627476921687,-0.1901155763215656,-0.05339546074277733,-0.03205086994766115,-0.013598116412133201,-0.00126449460150575,0.011391149795195201,0.03334946713536424,0.05382455271958308,0.3077502423936182,0.49786581871518376
1784.0,-0.00020093812029673897,0.019842711560863032,-0.1236066028289231,-0.0541112649482297,-0.03113652978397356,-0.011148469180818726,-0.00020768020581515,0.011251882469451625,0.0309113580999191,0.04701952576183277,0.1174657517608512,0.2410723545897743
1784.0,0.0005743901076452362,0.022602868808783327,-0.159371311200232,-0.055157262230844196,-0.03471188073100528,-0.012943753286736026,0.00085209751491915,0.0135349606059588,0.03585772185023044,0.05828135285887891,0.1301905466145128,0.2895618578147448
1784.0,-0.00017615920526331812,0.01643875781453579,-0.0699728877776801,-0.04102348683951575,-0.02713704739985657,-0.010310607833956674,-8.048468041145e-05,0.01007805560699585,0.02702681885758954,0.041045447844919716,0.0776411769421127,0.1476140647197928
1784.0,0.0002577093420437604,0.014797387001808542,-0.0901951939071239,-0.03416089450685769,-0.022222153563068607,-0.00779750632171205,0.000283954875903,0.00842153665230375,0.022870017589853766,0.03838820404842591,0.0820186916705351,0.172213885577659
1784.0,0.0002797288469272885,0.013666525389997818,-0.0648367405665334,-0.03423383675752468,-0.021923796309077488,-0.00749385109524485,0.00011540640090955,0.0084166392623903,0.021582768098711905,0.03720570380174981,0.0807876691664747,0.1456244097330081
1827.0,0.0004566061927310884,0.01529747716051337,-0.1646274151713673,-0.04297970850380104,-0.022703203240230858,-0.00684980201836045,0.00138107408494,0.00888673979621085,0.022016020083070027,0.03459543325096095,0.115998928954456,0.2806263441258233
1768.0,-0.0005865739848956403,0.022401204062191697,-0.1064216222010639,-0.052343649274597386,-0.03484111258348215,-0.01413811348143895,-0.00085316547100275,0.01281115753146515,0.03565446196461044,0.058245738156892095,0.1452093293142656,0.2516309515153295
1859.0,8.1026448153941e-05,0.020809709814888416,-0.1432437519663523,-0.05228288019070861,-0.03391535504927614,-0.01231346815006375,-2.04740728562e-05,0.01321769990992305,0.0327535231910353,0.04827850722344549,0.0856984163764673,0.2289421683428196
1859.0,-0.0005039299870444177,0.024113466869348534,-0.1069153024784792,-0.059681376474307546,-0.03958157212453459,-0.0153581636836831,-0.0004818315581216,0.0142527753149168,0.04008572082507745,0.057380037553395394,0.1107222288903151,0.21763753136879432
1859.0,0.0004537028555780421,0.018799026176737798,-0.0978590444761459,-0.04715558362843098,-0.030169615282574648,-0.01054608024513385,0.0006363074366227,0.011213723298806051,0.0315051803485236,0.048216651008197345,0.0893828373874652,0.18724188186361113
1859.0,0.0003440443499890105,0.0234886168540501,-0.1143040766154107,-0.05571061180514494,-0.0373123739194216,-0.014390751403783299,0.0002494992171138,0.0146461349093083,0.039084148091109945,0.057660201720369134,0.1026260370718631,0.2169301136872738
1859.0,0.0005202934137696224,0.01813143945699006,-0.0981657805587434,-0.04744402283819029,-0.02985955415788491,-0.009909895981077149,0.0005964560885438,0.01100300893344925,0.029866503231370026,0.048041330893067134,0.0926036506159666,0.19076943117471
1859.0,0.0004786535113297592,0.01883269509083241,-0.1120779848915548,-0.04854355870465215,-0.02872275859885729,-0.01038753794556565,-0.000189235504149,0.01141026468581105,0.03122443927588953,0.04932063181126531,0.0747961842184684,0.1868741691100232
1768.0,-0.0015420249430315904,0.032977410302466446,-0.21356545146257,-0.08285591167812349,-0.05060014159814933,-0.020625502318644174,-0.0011833575928944999,0.016291289652689098,0.04932436496582336,0.08647328138875748,0.2357128424087799,0.4492782938713499
1859.0,1.884584864706373e-05,0.02006560511103256,-0.0804218168026212,-0.04942709664146575,-0.03128263282999694,-0.0125196871090945,2.98875274926e-05,0.011690422234322151,0.03322961640961859,0.049277991820804,0.1102627833065776,0.1906846001091988
1768.0,-0.0011579635355357274,0.030857055122098336,-0.2624256841986656,-0.07692110594342488,-0.04555346154874956,-0.017208233290611025,-0.0016634695217677001,0.015619013875193676,0.044144437955954755,0.06470638364195011,0.3622889988434448,0.6247146830421104
1859.0,4.020676644631976e-06,0.02255473450143962,-0.1073354330133884,-0.052761287871197056,-0.03480729350606503,-0.0139960532101332,-0.0002595594875711,0.01391736797266775,0.03641469984984413,0.055811828210985556,0.1099558912524884,0.2172913242658768
1859.0,0.00020554742783839136,0.02148465874373865,-0.0958853071135974,-0.05423564447928995,-0.03414308120983503,-0.01306967103610365,0.00081780092307,0.01377265164959875,0.03408609489008412,0.05076333560115881,0.0850165295932866,0.18090183670688398
1768.0,-0.000339159557994571,0.02303744621646391,-0.1175963603168369,-0.05614425483835936,-0.0381859956154928,-0.01450898954379805,-0.00051890580697175,0.013958792002105275,0.037337840243612794,0.05416591283565947,0.1112692571018634,0.22886561741870032
1768.0,-1.4623555314396021e-05,0.03196581323248989,-0.2628946938335934,-0.07734264897574954,-0.04996752955416538,-0.01998948088223225,-0.0003914819048565,0.020162818398792248,0.04742094940858797,0.07891313742562038,0.1749823443810292,0.43787703821462254
1859.0,0.00012001070031046837,0.019865043768656908,-0.0872784587306108,-0.04816370794005316,-0.0319970780761039,-0.01270949330107745,0.0002462168297686,0.01328746590177765,0.03104937340579094,0.04831227818469101,0.0871414121776033,0.1744198709082141
1768.0,0.0005699637520377708,0.022243914993936593,-0.1058408637720349,-0.05336209450862246,-0.03609104556000403,-0.012973515004604076,0.00032211521797595,0.014275440704389575,0.036060236007183194,0.052944731799234264,0.111129840829537,0.21697070460157192
1768.0,0.0017348981423175776,0.03136777641220068,-0.2200286420908775,-0.07923350333350508,-0.04717437521546882,-0.01672304561713155,0.0020181792774006,0.019992787578021073,0.04951728502571601,0.08295905994894509,0.1816427526784416,0.4016713947693191
1768.0,-0.0004101409394882335,0.022826760790525424,-0.1188052194392586,-0.054519257468584104,-0.03704177250200562,-0.01427615336784035,-0.00060786790118175,0.0136001643724467,0.03614998558010276,0.05376576416278038,0.1090252498731984,0.22783046931245698
1768.0,-0.00042293386160003054,0.021245097165091625,-0.1624315597647426,-0.06018304943457998,-0.030923290024273773,-0.0120893348595328,-0.00110905481480905,0.0114298370855046,0.0326712504164284,0.05491983639084209,0.144275093836632,0.3067066536013746
1768.0,0.000393862217127192,0.04874055148457739,-0.628765358743434,-0.12568862378520723,-0.06633307172526492,-0.0268718856099956,0.00072191023923545,0.026511531432378325,0.07361466850958502,0.11887652437438138,0.2155665552645368,0.8443319140079708
1859.0,-0.00012900316362944074,0.01999778657874468,-0.0925586755847208,-0.04704487175117042,-0.032101625779976814,-0.01278562388506405,-9.90486348321e-05,0.01260508267354805,0.030689229428990977,0.04835043211104265,0.0992426364007669,0.19180131198548772
1768.0,-0.00011350224026309014,0.05172064860928104,-0.446105584216249,-0.12790996826256218,-0.06922211354061801,-0.023179942308442426,-5.468070246655e-05,0.02325277750321005,0.06530815280977294,0.11050404978113826,0.8769338616106921,1.3230394458269412
1768.0,-0.0018592102369764352,0.036126463287161625,-0.1924678546261786,-0.09879209899560565,-0.06081946504647216,-0.023217676601567226,-0.0011668775477971,0.02022740681282965,0.053812673171119346,0.08494902753402445,0.1749707272823464,0.36743858190852496
1768.0,0.0010637180112065979,0.030829026061599388,-0.2629231622640882,-0.07703265742332265,-0.0449213024600506,-0.017013095820198474,0.0015064019156321,0.01885022497550595,0.04824763445479031,0.07591619842113419,0.1757947252033888,0.438717887467477
1768.0,-0.001301064764595129,0.03285418109247063,-0.1668036438321019,-0.0871150793666198,-0.05137658610852131,-0.021515692447043273,-0.0014639488843005998,0.019304061809827022,0.04990219960704544,0.08152064194242405,0.1428076141790696,0.3096112580111715
1768.0,3.669743060497099e-05,0.030913673931670327,-0.1529434721273861,-0.0711145261783019,-0.047081635030261436,-0.017865000418024052,0.0001391071302837,0.018167325856021,0.044445295941594576,0.0789088612653045,0.2961805999062111,0.44912407203359717
1768.0,0.0010500899054335254,0.02685020586820753,-0.2071075744861061,-0.06556988138553167,-0.03914789847886717,-0.014686347252416,0.00087481380524495,0.016938218268108825,0.042188016891119604,0.06424277892927521,0.1651143828973665,0.3722219573834726
1859.0,-0.00018633382018914445,0.01816545717681218,-0.0826753588192589,-0.05128860973560278,-0.02959818092479185,-0.0106272297505836,0.0001682527619497,0.0105576312145064,0.02696143663148078,0.04737624576051792,0.1128077668523248,0.1954831256715837
1768.0,-0.0004365752996584343,0.020271567013922624,-0.1373523316790821,-0.04731222975271609,-0.032710513906498574,-0.01202059763904775,-0.00051801758807955,0.0114372772859683,0.03154341587730753,0.04796985847205797,0.1397615163172647,0.27711384799634675
1768.0,-0.00016278776533258071,0.03775389078169372,-0.2736910836209928,-0.10562104038053792,-0.05628974961660019,-0.020680114038269123,-9.28120316392e-05,0.020328017597200147,0.05461292175538944,0.10202302130013963,0.209222385319599,0.48291346894059184
1768.0,-0.00014753573177912703,0.04013999448282324,-0.1820730186117345,-0.10205400782665053,-0.06141298775073733,-0.02253999289461705,-4.17893053968e-05,0.0228512328951518,0.0582881733112108,0.09631009287922468,0.3804383602426192,0.5625113788543536
1768.0,-5.490833595466656e-06,0.02205126185172446,-0.1439881808920121,-0.058918488513984936,-0.03323603247617416,-0.012730170079084351,-0.00032947995881635003,0.012348001175947325,0.03558725674648564,0.05653993096445733,0.1287182686719301,0.2727064495639422
1859.0,-5.9181168142434005e-05,0.01838151214965218,-0.0936354102993643,-0.04399653507557457,-0.03006072756963282,-0.0118715565187111,-3.68381868854e-05,0.011159726409893399,0.029289232851601534,0.045528511140810544,0.0881979727424274,0.1818333830417917
1859.0,0.0001527981983641591,0.019463360720888858,-0.0847250518448021,-0.0466861029895472,-0.02983193880784154,-0.01255204182227175,-4.1012347497104e-06,0.012902893749231401,0.032254751116887546,0.04699259689137223,0.0922667024024848,0.17699175424728691
1768.0,-0.0011769771441228673,0.03439361940430917,-0.1683125783250827,-0.09211454929815031,-0.05895661844624864,-0.020442008108524725,0.00014925047664250001,0.01927043475234505,0.052559610063997356,0.08336821917004796,0.1407583895600483,0.309070967885131
1768.0,-0.00024025164669145486,0.02155386540262756,-0.1420481802829273,-0.057467212832576275,-0.0326694734851169,-0.012377722728879274,-0.0003391533058756,0.01173054568397785,0.03460811233053377,0.05711894928883846,0.1258131257828611,0.2678613060657884
1768.0,-0.0013772230602491044,0.05052233716266552,-0.4203552887978997,-0.12398962975347137,-0.05844213717863967,-0.02176396981125675,-0.0031270158877328,0.016077545888255003,0.05616180909896184,0.10499211021764554,0.8822960281708133,1.302651316968713
1768.0,0.001029281648404695,0.023765418586118043,-0.1226165467267466,-0.05790065939620892,-0.0376493242133262,-0.014132620763845725,0.00148062232908835,0.01567561299775975,0.03986174716471294,0.05765381701071072,0.1045201640005506,0.2271367107272972
1768.0,-0.0009474684534660099,0.024137567557106682,-0.1102608019086037,-0.06139988294317091,-0.03727103869356676,-0.015702440704501826,-0.00101107029065405,0.01329237919162885,0.03929131136062235,0.06101658350694708,0.1383180467642788,0.2485788486728825
1768.0,0.0004710713771751364,0.02031914663681023,-0.0973052964201533,-0.04735130921295802,-0.03134313514105655,-0.01253703366498975,0.0005071753894415,0.0131187029256086,0.03324514463260561,0.04966855216762991,0.0992722751688518,0.1965775715890051
1859.0,0.00043747323687341505,0.015847466208705602,-0.0900788108223855,-0.04040846432334048,-0.02651232504892058,-0.00871334938228335,0.0008887917612336,0.00985932565209735,0.025874823318640168,0.03917013209518895,0.0650370329389108,0.1551158437612963
1859.0,-0.0002899736730958974,0.019968715752429714,-0.0867943774028781,-0.04556954044853703,-0.03244681442360472,-0.0133919515621818,-0.0002364412707428,0.012691600378667602,0.03214457347405773,0.04844092753339768,0.0791170181015007,0.16591139550437878
1768.0,-0.0007652042383392804,0.026925843551761388,-0.192597462596054,-0.06104235435245597,-0.04122614325783518,-0.017674925310517224,-0.0015034804714361,0.0147927477048238,0.0432056169335074,0.07155360864557321,0.1609475023852104,0.3535449649812644
1768.0,0.0014029570646986586,0.03669732657099286,-0.3166996963368622,-0.09452082177962567,-0.0531332475065903,-0.017995825788680652,0.0013872780226662999,0.0221583060205597,0.058171422460890604,0.09800807207690634,0.2123076853710175,0.5290073817078796
1768.0,0.0004114258144324503,0.04173443567175803,-0.2170470674041053,-0.10272299234312578,-0.057123809567510966,-0.0226724235565969,5.04718411987e-05,0.0227906337105282,0.060948797143452416,0.09144200068972272,0.4866214739358043,0.7036685413399095
1859.0,-0.00030811995370593625,0.018717702299465434,-0.0861060816421779,-0.04807990189452882,-0.03102477659812366,-0.0109589347973851,0.0003268655434996,0.010517231336388301,0.028662440185476062,0.04455999337127469,0.1276433074789773,0.2137493891211552
1859.0,0.0006788032850588362,0.022490370454103452,-0.0991536213197063,-0.05453613986243511,-0.0371144177740064,-0.0129949703737024,0.0001545070026684,0.01501717666099525,0.037362302148801756,0.05545228963524698,0.1027648800045003,0.2019185013242066
